country,year,suicides_no,suicides/100k pop
Argentina,1994,2241.0,10.170833333333333
Argentina,1995,2204.0,9.9975
Argentina,1996,2229.0,9.835833333333333
Argentina,1997,2184.0,9.283333333333333
Argentina,1998,2347.0,9.744166666666667
Argentina,1999,2423.0,9.765833333333333
Argentina,2000,2774.0,10.949166666666665
Argentina,2001,3132.0,11.963333333333333
Argentina,2002,3162.0,11.618333333333334
Argentina,2003,3289.0,12.190833333333332
Argentina,2004,3121.0,10.921666666666667
Argentina,2005,3058.0,10.681666666666667
Argentina,2006,3108.0,10.685
Argentina,2007,2946.0,9.862499999999999
Argentina,2008,3059.0,9.8425
Argentina,2009,2884.0,8.943333333333333
Argentina,2010,2943.0,9.27
Argentina,2011,2912.0,8.8225
Argentina,2012,3248.0,9.985
Argentina,2013,2987.0,8.618333333333334
Argentina,2014,3231.0,9.279166666666667
Argentina,2015,3073.0,9.344166666666666
Armenia,1990,666.3820468159225,3.4266666666666663
Armenia,1991,940.0730702238839,3.8225
Armenia,1992,943.0730702238839,3.405
Armenia,1993,679.3820468159225,4.254166666666666
Armenia,1994,112.0,5.560833333333334
Armenia,1995,416.69102340796127,4.315833333333333
Armenia,1996,373.69102340796127,3.0875
Armenia,1997,650.3820468159225,2.685833333333333
Armenia,1998,639.3820468159225,2.285
Armenia,1999,1213.764093631845,2.0566666666666666
Armenia,2000,921.0730702238839,2.858333333333334
Armenia,2001,633.3820468159225,2.481666666666667
Armenia,2002,360.69102340796127,3.1725
Armenia,2003,919.0730702238839,2.785833333333333
Armenia,2006,651.3820468159225,3.6391666666666667
Armenia,2007,644.3820468159225,3.2516666666666665
Armenia,2008,349.69102340796127,2.9291666666666667
Armenia,2009,626.3820468159225,2.8083333333333336
Armenia,2010,73.0,3.3675
Armenia,2011,927.0730702238839,2.748333333333333
Armenia,2012,365.69102340796127,3.0475
Armenia,2013,640.3820468159225,3.123333333333333
Armenia,2014,631.3820468159225,3.0841666666666665
Armenia,2015,647.3820468159225,3.7733333333333334
Armenia,2016,67.0,4.056
Aruba,1995,2301.52818726369,25.709166666666665
Aruba,1999,2589.2192106716516,9.6225
Aruba,2000,2016.837163855729,25.444166666666664
Aruba,2001,3157.601257487574,2.2733333333333334
Aruba,2002,2302.52818726369,10.538333333333334
Aruba,2003,3155.601257487574,1.0775
Aruba,2004,2014.837163855729,14.726666666666667
Aruba,2005,1730.1461404477677,8.298333333333334
Aruba,2006,2589.2192106716516,8.025833333333333
Aruba,2007,2014.837163855729,7.6825
Aruba,2008,2297.52818726369,3.4533333333333336
Aruba,2009,2584.2192106716516,3.519166666666667
Aruba,2010,2587.2192106716516,4.8875
Aruba,2011,2015.837163855729,7.785
Australia,1985,1861.0,13.6175
Australia,1986,2044.0,14.649166666666666
Australia,1987,2164.0,15.735
Australia,1988,2172.0,14.943333333333333
Australia,1989,2066.0,14.009166666666667
Australia,1990,2488.6910234079614,14.362499999999999
Australia,1991,2288.0,15.012500000000001
Australia,1992,2251.0,14.22
Australia,1993,2038.0,12.912500000000001
Australia,1994,2283.0,13.979166666666666
Australia,1995,2456.6910234079614,12.9325
Australia,1996,2426.0,14.611666666666666
Australia,1997,2646.0,15.5775
Australia,1998,2632.0,14.700833333333334
Australia,1999,2488.0,13.929166666666667
Australia,2000,2391.0,13.151666666666666
Australia,2001,2458.0,13.2325
Australia,2002,2319.0,12.056666666666667
Australia,2003,2156.0,11.153333333333334
Australia,2004,2114.0,11.146666666666667
Australia,2006,2117.0,10.6575
Australia,2007,2229.0,10.854166666666666
Australia,2008,2341.0,10.874166666666667
Australia,2009,2623.6910234079614,10.843333333333334
Australia,2010,2420.0,11.053333333333335
Australia,2011,2392.0,11.101666666666667
Australia,2012,2580.0,11.630833333333333
Australia,2013,2608.0,11.565
Australia,2014,2891.0,12.4225
Australia,2015,3027.0,12.848333333333334
Austria,1985,2091.0,32.0675
Austria,1986,2139.0,33.483333333333334
Austria,1987,2069.0,33.82333333333333
Austria,1988,1851.0,29.80333333333333
Austria,1989,2184.6910234079614,29.94333333333333
Austria,1990,1825.0,29.48166666666667
Austria,1991,2055.6910234079614,29.6225
Austria,1992,1759.0,28.478333333333335
Austria,1993,1704.0,28.996666666666666
Austria,1994,1776.0,28.635
Austria,1995,2074.6910234079614,29.007499999999997
Austria,1996,2065.6910234079614,28.554166666666664
Austria,1997,1592.0,24.791666666666668
Austria,1998,1559.0,24.115
Austria,1999,1555.0,23.358333333333334
Austria,2000,1588.0,24.147499999999997
Austria,2001,1489.0,21.825833333333335
Austria,2002,1553.0,23.076666666666668
Austria,2003,1742.6910234079612,21.421666666666667
Austria,2004,1708.6910234079612,21.169999999999998
Austria,2005,1399.0,19.604166666666668
Austria,2006,1583.6910234079612,18.241666666666667
Austria,2007,1571.6910234079612,18.109166666666667
Austria,2008,1267.0,18.037499999999998
Austria,2009,1278.0,17.768333333333334
Austria,2010,1264.0,17.295833333333334
Austria,2011,1288.0,17.624166666666667
Austria,2012,1276.0,17.219166666666666
Austria,2013,1291.0,17.676666666666666
Austria,2014,1600.6910234079612,17.485
Austria,2015,1251.0,16.218333333333334
Austria,2016,1201.0,18.323
Azerbaijan,1990,400.69102340796127,2.0508333333333333
Azerbaijan,1991,420.69102340796127,2.685833333333333
Azerbaijan,1992,717.3820468159225,2.8983333333333334
Azerbaijan,1993,119.0,2.6266666666666665
Azerbaijan,1994,620.3820468159225,1.0033333333333332
Azerbaijan,1995,1195.764093631845,1.1900000000000002
Azerbaijan,1996,642.3820468159225,1.4858333333333336
Azerbaijan,1997,1253.764093631845,1.5491666666666666
Azerbaijan,1998,916.0730702238839,0.8891666666666667
Azerbaijan,1999,1200.764093631845,0.715
Azerbaijan,2000,348.69102340796127,1.2008333333333334
Azerbaijan,2001,317.0,5.004166666666666
Azerbaijan,2002,378.69102340796127,1.6183333333333332
Azerbaijan,2003,129.0,2.2558333333333334
Azerbaijan,2004,394.69102340796127,1.5274999999999999
Azerbaijan,2007,341.69102340796127,0.9858333333333333
Bahamas,1985,3154.601257487574,0.39666666666666667
Bahamas,1987,2869.9102340796126,1.1325
Bahamas,1993,2013.837163855729,3.125833333333333
Bahamas,1994,3156.601257487574,0.8833333333333333
Bahamas,1995,2868.9102340796126,0.5966666666666667
Bahamas,1996,3156.601257487574,0.8183333333333334
Bahamas,1997,2868.9102340796126,0.5958333333333333
Bahamas,1998,2869.9102340796126,0.9241666666666667
Bahamas,1999,2299.52818726369,1.9133333333333333
Bahamas,2000,2304.52818726369,3.388333333333333
Bahamas,2001,3154.601257487574,0.22333333333333336
Bahamas,2002,2869.9102340796126,0.8308333333333332
Bahamas,2003,3154.601257487574,0.20750000000000002
Bahamas,2004,2868.9102340796126,0.49416666666666664
Bahamas,2005,2297.52818726369,1.11
Bahamas,2006,2868.9102340796126,0.47000000000000003
Bahamas,2007,2298.52818726369,1.1183333333333334
Bahamas,2008,2297.52818726369,1.0408333333333333
Bahamas,2009,2299.52818726369,1.3316666666666668
Bahamas,2010,1443.4551170398063,4.86
Bahamas,2011,2297.52818726369,1.0825
Bahamas,2012,2585.2192106716516,0.9866666666666667
Bahamas,2013,2585.2192106716516,1.1591666666666667
Bahrain,1985,2591.2192106716516,1.6766666666666667
Bahrain,1987,2015.837163855729,2.14
Bahrain,1988,2307.52818726369,2.066666666666667
Bahrain,1997,3440.2922808955354,0.0
Bahrain,1998,3440.2922808955354,0.0
Bahrain,1999,1737.1461404477677,1.8716666666666668
Bahrain,2000,2322.52818726369,2.7275000000000005
Bahrain,2001,1169.764093631845,2.555
Bahrain,2002,1745.1461404477677,2.3066666666666666
Bahrain,2003,2327.52818726369,2.6991666666666667
Bahrain,2004,1475.4551170398063,4.5175
Bahrain,2005,1475.4551170398063,3.3516666666666666
Bahrain,2006,1461.4551170398063,2.265
Bahrain,2007,1473.4551170398063,2.674166666666667
Bahrain,2008,1763.1461404477677,2.3241666666666667
Bahrain,2009,1469.4551170398063,2.049166666666667
Bahrain,2010,1739.1461404477677,0.9908333333333333
Bahrain,2011,1164.764093631845,1.2466666666666668
Bahrain,2012,2312.52818726369,0.7233333333333333
Bahrain,2013,2585.2192106716516,0.20750000000000002
Bahrain,2014,2302.52818726369,0.5433333333333333
Barbados,1985,2300.52818726369,5.1433333333333335
Barbados,1986,2301.52818726369,3.060833333333333
Barbados,1987,2012.837163855729,2.455
Barbados,1988,2018.837163855729,4.7825
Barbados,1989,1736.1461404477677,6.131666666666667
Barbados,1990,1449.4551170398063,10.102500000000001
Barbados,1991,1737.1461404477677,6.410833333333334
Barbados,1992,1734.1461404477677,5.2941666666666665
Barbados,1993,1736.1461404477677,7.577500000000001
Barbados,1994,1447.4551170398063,5.59
Barbados,1995,1450.4551170398063,6.024166666666667
Barbados,2000,2303.52818726369,3.0941666666666667
Barbados,2001,2868.9102340796126,0.7208333333333333
Barbados,2002,3440.2922808955354,0.0
Barbados,2003,3440.2922808955354,0.0
Barbados,2004,3156.601257487574,0.6491666666666667
Barbados,2005,3154.601257487574,0.215
Barbados,2006,2302.52818726369,3.7816666666666667
Barbados,2007,3440.2922808955354,0.0
Barbados,2008,3154.601257487574,0.1925
Barbados,2009,2585.2192106716516,2.4
Barbados,2010,3156.601257487574,0.635
Barbados,2011,3440.2922808955354,0.0
Barbados,2012,3440.2922808955354,0.0
Barbados,2013,3440.2922808955354,0.0
Belarus,1990,2085.0,22.864166666666666
Belarus,1991,2169.0,24.80333333333333
Belarus,1992,2424.0,26.186666666666667
Belarus,1993,2885.0,30.425833333333333
Belarus,1994,3153.0,33.63166666666667
Belarus,1995,3203.0,33.6675
Belarus,1996,3627.0,37.975833333333334
Belarus,1997,3526.0,37.208333333333336
Belarus,1998,3556.0,37.97
Belarus,1999,3397.0,37.53
Belarus,2000,3483.0,37.275
Belarus,2001,3303.0,34.97083333333333
Belarus,2002,3291.0,34.25
Belarus,2003,3456.0,37.071666666666665
Belarus,2007,2659.0,29.6575
Belarus,2008,2658.0,29.346666666666664
Belarus,2009,2743.0,31.295
Belarus,2010,2459.0,27.665000000000003
Belarus,2011,2172.0,24.94666666666667
Belarus,2013,1902.0,22.776666666666667
Belarus,2014,1741.0,21.075833333333332
Belgium,1985,2281.0,27.67
Belgium,1986,2202.0,26.224166666666665
Belgium,1987,2524.6910234079614,27.313333333333333
Belgium,1988,1996.0,23.650000000000002
Belgium,1989,1920.0,23.7375
Belgium,1990,2181.6910234079614,23.0925
Belgium,1991,1805.0,22.001666666666665
Belgium,1992,2164.6910234079614,22.156666666666666
Belgium,1993,2142.0,25.03916666666667
Belgium,1994,2131.0,25.03333333333333
Belgium,1995,2155.0,23.825
Belgium,1996,2013.0,22.295
Belgium,1997,2432.6910234079614,23.728333333333335
Belgium,1998,2019.0,22.061666666666667
Belgium,1999,1857.0,19.224999999999998
Belgium,2000,2143.0,22.316666666666666
Belgium,2001,2165.0,21.76833333333333
Belgium,2002,2076.0,20.654999999999998
Belgium,2003,2091.0,20.7275
Belgium,2004,1987.0,19.255
Belgium,2005,2315.6910234079614,19.3125
Belgium,2006,1935.0,17.908333333333335
Belgium,2007,1857.0,17.38083333333333
Belgium,2008,1999.0,18.461666666666666
Belgium,2009,2013.0,18.195833333333333
Belgium,2010,2013.0,18.348333333333333
Belgium,2011,2374.6910234079614,18.892500000000002
Belgium,2012,2026.0,18.094166666666666
Belgium,2013,1895.0,16.79583333333333
Belgium,2014,2185.6910234079614,16.820833333333333
Belgium,2015,1867.0,16.388333333333332
Belize,1986,2583.2192106716516,1.6141666666666667
Belize,1987,2584.2192106716516,2.6175
Belize,1989,3154.601257487574,0.43
Belize,1990,2583.2192106716516,2.475
Belize,1991,2868.9102340796126,1.9941666666666666
Belize,1993,3154.601257487574,0.5408333333333334
Belize,1994,2014.837163855729,13.7275
Belize,1995,1734.1461404477677,11.9975
Belize,1996,2301.52818726369,5.107500000000001
Belize,1997,3154.601257487574,0.4808333333333333
Belize,1998,2018.837163855729,6.815
Belize,1999,2311.52818726369,6.976666666666667
Belize,2000,1451.4551170398063,13.4
Belize,2001,1452.4551170398063,12.641666666666666
Belize,2002,1447.4551170398063,5.801666666666667
Belize,2003,1158.764093631845,4.916666666666667
Belize,2004,2026.837163855729,9.781666666666666
Belize,2005,2018.837163855729,3.841666666666667
Belize,2006,1731.1461404477677,3.16
Belize,2007,1728.1461404477677,6.540833333333334
Belize,2008,2017.837163855729,7.196666666666666
Belize,2009,1735.1461404477677,4.8133333333333335
Belize,2010,2021.837163855729,5.123333333333333
Belize,2011,1466.4551170398063,12.775
Belize,2012,2024.837163855729,6.120833333333334
Belize,2013,2023.837163855729,4.7
Belize,2014,1170.764093631845,7.579166666666667
Belize,2015,886.0730702238839,11.288333333333334
Bosnia and Herzegovina,2011,2585.2192106716516,0.10916666666666668
Bosnia and Herzegovina,2014,599.6910234079612,9.125
Brazil,1985,4228.0,4.931666666666667
Brazil,1986,4271.0,4.763333333333333
Brazil,1987,4672.0,5.843333333333334
Brazil,1988,4466.0,5.446666666666666
Brazil,1989,4463.0,5.335
Brazil,1990,4803.0,5.588333333333334
Brazil,1991,5156.0,5.695
Brazil,1992,5207.0,5.41
Brazil,1993,5508.0,5.655
Brazil,1994,5896.0,5.959166666666667
Brazil,1995,6536.0,6.27
Brazil,1996,6698.0,6.110833333333333
Brazil,1997,6891.0,6.3999999999999995
Brazil,1998,6922.0,6.254166666666666
Brazil,1999,6507.0,5.637499999999999
Brazil,2000,6763.0,5.685833333333334
Brazil,2001,7710.0,6.1241666666666665
Brazil,2002,7697.0,5.814166666666666
Brazil,2003,7839.0,5.672499999999999
Brazil,2004,7995.0,5.851666666666667
Brazil,2005,8529.0,6.133333333333333
Brazil,2006,8618.0,5.824999999999999
Brazil,2007,8855.0,5.973333333333334
Brazil,2008,9184.0,6.017499999999999
Brazil,2009,9346.0,5.864166666666667
Brazil,2010,9429.0,6.060833333333334
Brazil,2011,9822.0,6.034166666666667
Brazil,2012,10295.0,6.204166666666667
Brazil,2013,10513.0,6.1175
Brazil,2014,10631.0,6.094166666666666
Brazil,2015,11163.0,6.454166666666667
Bulgaria,1985,1456.0,25.26
Bulgaria,1986,1408.0,22.956666666666667
Bulgaria,1987,1492.0,25.7
Bulgaria,1988,1452.0,24.374166666666667
Bulgaria,1989,1460.0,24.349166666666665
Bulgaria,1990,1323.0,21.36916666666667
Bulgaria,1991,1384.0,22.411666666666665
Bulgaria,1992,1519.0,25.883333333333336
Bulgaria,1993,1470.0,23.19666666666667
Bulgaria,1994,1464.0,24.0325
Bulgaria,1995,1433.0,23.154166666666665
Bulgaria,1996,1526.0,24.683333333333334
Bulgaria,1997,1465.0,23.03
Bulgaria,1998,1503.0,25.38416666666667
Bulgaria,1999,1307.0,20.892500000000002
Bulgaria,2000,1669.6910234079612,21.601666666666663
Bulgaria,2001,1314.0,20.385
Bulgaria,2002,1317.0,20.6125
Bulgaria,2003,1092.0,17.304166666666667
Bulgaria,2004,1013.0,15.343333333333334
Bulgaria,2005,982.0,14.838333333333333
Bulgaria,2006,1263.6910234079612,15.544166666666667
Bulgaria,2007,1188.6910234079612,14.480833333333331
Bulgaria,2008,939.0,14.195
Bulgaria,2009,1154.6910234079612,12.868333333333332
Bulgaria,2010,1145.6910234079612,13.1875
Bulgaria,2011,1049.6910234079612,11.126666666666667
Bulgaria,2012,1158.6910234079612,13.680833333333332
Bulgaria,2013,721.0,11.18
Bulgaria,2014,1010.6910234079612,11.6475
Cabo Verde,2011,902.0730702238839,11.153333333333334
Canada,1985,3258.0,13.871666666666668
Canada,1986,3670.0,15.8425
Canada,1987,3591.0,14.944166666666666
Canada,1988,3510.0,14.615
Canada,1989,3491.0,14.248333333333333
Canada,1990,3378.0,13.751666666666667
Canada,1991,3593.0,13.981666666666667
Canada,1992,3708.0,13.633333333333333
Canada,1993,3803.0,13.668333333333335
Canada,1994,3748.0,13.4925
Canada,1995,3968.0,13.626666666666667
Canada,1996,3941.0,13.574166666666665
Canada,1997,3681.0,12.619166666666667
Canada,1998,3699.0,12.51
Canada,1999,4074.0,13.203333333333333
Canada,2000,3606.0,11.583333333333334
Canada,2001,3694.0,11.4525
Canada,2002,3650.0,11.4775
Canada,2003,3765.0,11.439166666666667
Canada,2004,3613.0,10.971666666666666
Canada,2005,3743.0,11.153333333333334
Canada,2006,3512.0,10.535833333333333
Canada,2007,3611.0,10.620833333333334
Canada,2008,3705.0,10.6325
Canada,2009,3890.0,10.889166666666666
Canada,2010,3951.0,11.055833333333332
Canada,2011,3728.0,10.418333333333333
Canada,2012,3926.0,10.656666666666666
Canada,2013,4054.0,11.090833333333334
Chile,1985,683.0,9.075833333333334
Chile,1986,654.0,7.578333333333333
Chile,1987,979.6910234079612,7.451666666666667
Chile,1988,697.0,7.908333333333334
Chile,1989,725.0,8.37
Chile,1990,743.0,7.655
Chile,1991,787.0,8.235833333333334
Chile,1992,944.6910234079612,6.573333333333333
Chile,1993,1026.6910234079612,8.598333333333334
Chile,1994,801.0,7.945
Chile,1995,930.0,9.075833333333334
Chile,1996,917.0,7.975833333333333
Chile,1997,910.0,8.344166666666666
Chile,1998,1031.0,9.147499999999999
Chile,1999,1041.0,9.321666666666667
Chile,2000,1473.0,12.431666666666667
Chile,2001,1625.0,12.298333333333334
Chile,2002,1603.0,12.44
Chile,2003,1654.0,12.795
Chile,2004,1735.0,12.974166666666667
Chile,2005,1682.0,12.285833333333334
Chile,2006,1795.0,12.921666666666667
Chile,2007,1848.0,12.576666666666668
Chile,2008,2088.0,13.99
Chile,2009,2148.0,14.524999999999999
Chile,2010,2001.0,13.573333333333332
Chile,2011,2027.0,13.403333333333334
Chile,2012,1841.0,12.3675
Chile,2013,1738.0,11.21
Chile,2014,1789.0,11.4475
Chile,2015,1838.0,12.306666666666667
Colombia,1985,1001.0,5.213333333333334
Colombia,1986,1244.6910234079612,4.175833333333333
Colombia,1987,951.0,3.7641666666666667
Colombia,1988,912.0,4.22
Colombia,1989,831.0,3.474166666666667
Colombia,1990,865.0,3.6191666666666666
Colombia,1991,1010.0,3.6308333333333334
Colombia,1992,1086.0,4.123333333333333
Colombia,1993,1371.6910234079612,4.1025
Colombia,1994,1198.0,4.6625000000000005
Colombia,1995,1150.0,4.136666666666667
Colombia,1996,1209.0,4.430833333333333
Colombia,1997,1242.0,4.3975
Colombia,1998,2052.0,6.806666666666666
Colombia,1999,2143.0,7.008333333333333
Colombia,2000,2358.0,7.4816666666666665
Colombia,2001,2412.0,7.355833333333333
Colombia,2002,2379.0,6.781666666666666
Colombia,2003,2269.0,6.654166666666666
Colombia,2004,2244.0,7.020833333333333
Colombia,2005,2102.0,6.236666666666667
Colombia,2006,2177.0,6.534166666666667
Colombia,2007,2181.0,6.1875
Colombia,2008,2220.0,6.185
Colombia,2009,2249.0,6.1525
Colombia,2010,2107.0,5.603333333333333
Colombia,2011,2044.0,5.239999999999999
Colombia,2012,2119.0,5.5375000000000005
Colombia,2013,2068.0,5.2941666666666665
Colombia,2014,2126.0,5.551666666666667
Colombia,2015,2332.0,5.866666666666666
Costa Rica,1985,414.69102340796127,5.788333333333333
Costa Rica,1986,417.69102340796127,7.486666666666667
Costa Rica,1987,979.0730702238839,7.13
Costa Rica,1988,1284.764093631845,7.415
Costa Rica,1989,453.69102340796127,7.064166666666666
Costa Rica,1990,157.0,7.7725
Costa Rica,1991,985.0730702238839,5.1433333333333335
Costa Rica,1992,722.3820468159225,6.045000000000001
Costa Rica,1993,1024.0730702238839,8.235833333333334
Costa Rica,1994,735.3820468159225,6.732500000000001
Costa Rica,1995,495.69102340796127,6.598333333333333
Costa Rica,1996,495.69102340796127,7.905
Costa Rica,1997,187.0,6.719166666666666
Costa Rica,1998,223.0,7.674166666666667
Costa Rica,1999,806.3820468159225,7.088333333333334
Costa Rica,2000,239.0,7.357500000000001
Costa Rica,2001,484.69102340796127,6.335833333333333
Costa Rica,2002,561.6910234079612,7.968333333333334
Costa Rica,2003,601.6910234079612,9.656666666666666
Costa Rica,2004,325.0,8.393333333333333
Costa Rica,2005,558.6910234079612,6.560833333333334
Costa Rica,2006,350.0,8.4025
Costa Rica,2007,556.6910234079612,6.279166666666666
Costa Rica,2008,261.0,6.0225
Costa Rica,2009,564.6910234079612,6.447500000000001
Costa Rica,2010,884.3820468159225,7.029166666666666
Costa Rica,2011,316.0,7.485833333333333
Costa Rica,2012,588.6910234079612,6.73
Costa Rica,2013,311.0,7.4383333333333335
Costa Rica,2014,268.0,5.904166666666666
Croatia,1995,929.0,25.46166666666667
Croatia,1996,1001.0,27.89916666666667
Croatia,1997,946.0,26.141666666666666
Croatia,1998,1029.0,28.691666666666666
Croatia,1999,989.0,27.273333333333337
Croatia,2000,1212.6910234079612,26.895833333333332
Croatia,2001,881.0,23.96166666666667
Croatia,2002,1447.3820468159224,25.343333333333334
Croatia,2003,865.0,23.474166666666665
Croatia,2004,871.0,25.186666666666667
Croatia,2005,1160.6910234079612,22.464166666666667
Croatia,2006,796.0,20.685
Croatia,2007,775.0,20.287499999999998
Croatia,2008,793.0,22.140833333333333
Croatia,2009,1076.6910234079612,21.190833333333334
Croatia,2010,1062.6910234079612,20.164166666666667
Croatia,2011,988.6910234079612,18.425833333333333
Croatia,2012,776.0,19.9175
Croatia,2013,978.6910234079612,17.525000000000002
Croatia,2014,1008.6910234079612,18.503333333333334
Croatia,2015,739.0,19.14
Croatia,2016,683.0,21.356
Cuba,1992,2299.0,30.809166666666666
Cuba,1993,2374.0,32.744166666666665
Cuba,1994,2278.0,30.275833333333335
Cuba,1995,2222.0,29.396666666666665
Cuba,1996,2014.0,26.352500000000003
Cuba,1997,2029.0,26.45
Cuba,1998,2056.0,27.248333333333335
Cuba,1999,2050.0,25.51
Cuba,2000,1845.0,22.730833333333333
Cuba,2001,1652.0,20.375833333333333
Cuba,2002,1606.0,20.035
Cuba,2003,1499.0,18.426666666666666
Cuba,2004,1515.0,18.01
Cuba,2005,1397.0,17.161666666666665
Cuba,2006,1376.0,16.879166666666666
Cuba,2007,1593.6910234079612,15.681666666666667
Cuba,2008,1377.0,15.915833333333333
Cuba,2009,1477.0,16.7775
Cuba,2010,1558.0,16.844166666666666
Cuba,2011,1529.0,17.254166666666666
Cuba,2012,1495.0,17.0
Cuba,2013,1499.0,15.871666666666668
Cuba,2014,1453.0,15.385833333333332
Cuba,2015,1797.6910234079612,16.1925
Cyprus,1999,3154.601257487574,0.13083333333333333
Cyprus,2000,2873.9102340796126,0.6966666666666667
Cyprus,2004,2300.52818726369,0.7641666666666667
Cyprus,2005,1450.4551170398063,2.061666666666667
Cyprus,2006,1452.4551170398063,2.3033333333333332
Cyprus,2007,1165.764093631845,3.0141666666666667
Cyprus,2008,1187.764093631845,4.9225
Cyprus,2009,1178.764093631845,4.6275
Cyprus,2010,1184.764093631845,4.906666666666667
Cyprus,2011,1463.4551170398063,3.6483333333333334
Cyprus,2012,1756.1461404477677,3.5749999999999997
Cyprus,2013,1478.4551170398063,5.384166666666666
Cyprus,2014,904.0730702238839,4.758333333333334
Cyprus,2015,1186.764093631845,4.132499999999999
Cyprus,2016,609.3820468159225,4.715
Czech Republic,1990,1997.0,26.185
Czech Republic,1991,1904.0,24.334166666666665
Czech Republic,1992,2277.6910234079614,25.2675
Czech Republic,1993,2203.6910234079614,24.80333333333333
Czech Republic,1994,1872.0,24.439999999999998
Czech Republic,1995,1733.0,22.03333333333333
Czech Republic,1996,1568.0,20.290000000000003
Czech Republic,1997,1666.0,19.510833333333334
Czech Republic,1998,1613.0,18.89166666666667
Czech Republic,1999,1896.6910234079612,19.74416666666667
Czech Republic,2000,1649.0,18.886666666666667
Czech Republic,2001,1623.0,18.41
Czech Republic,2002,1534.0,17.679166666666667
Czech Republic,2003,1719.0,19.573333333333334
Czech Republic,2004,1583.0,16.918333333333333
Czech Republic,2005,1565.0,16.116666666666667
Czech Republic,2006,1686.6910234079612,14.866666666666667
Czech Republic,2007,1665.6910234079612,14.231666666666667
Czech Republic,2008,1379.0,14.584166666666667
Czech Republic,2009,1464.0,14.975833333333334
Czech Republic,2010,1788.6910234079612,14.635
Czech Republic,2011,1876.6910234079612,15.519999999999998
Czech Republic,2012,1658.0,16.3525
Czech Republic,2013,1577.0,15.505833333333333
Czech Republic,2014,1489.0,14.6075
Czech Republic,2015,1387.0,14.239166666666668
Czech Republic,2016,1318.0,16.176
Denmark,1994,1285.6910234079612,21.101666666666667
Denmark,1995,1210.6910234079612,19.9275
Denmark,1996,1178.6910234079612,19.13
Denmark,1997,1103.6910234079612,18.205000000000002
Denmark,1998,1049.6910234079612,15.723333333333334
Denmark,1999,1048.6910234079612,15.2575
Denmark,2000,1014.6910234079612,15.089166666666666
Denmark,2001,1013.6910234079612,15.514166666666666
Denmark,2002,1261.3820468159224,14.709166666666667
Denmark,2003,1206.3820468159224,13.058333333333332
Denmark,2004,661.0,13.481666666666667
Denmark,2005,917.6910234079612,13.685833333333333
Denmark,2006,650.0,13.506666666666666
Denmark,2007,867.6910234079612,11.663333333333334
Denmark,2008,603.0,11.920833333333334
Denmark,2009,622.0,12.058333333333332
Denmark,2010,1136.3820468159224,10.835
Denmark,2011,1162.3820468159224,10.5275
Denmark,2012,947.6910234079612,11.934166666666668
Denmark,2013,610.0,11.2125
Denmark,2014,629.0,11.4775
Denmark,2015,850.6910234079612,10.118333333333334
Dominica,1985,3440.2922808955354,0.0
Ecuador,1985,393.0,6.876666666666666
Ecuador,1986,377.0,6.378333333333334
Ecuador,1987,390.0,5.210833333333333
Ecuador,1988,466.0,6.274166666666666
Ecuador,1989,431.0,5.864999999999999
Ecuador,1990,448.0,5.04
Ecuador,1991,494.0,5.579999999999999
Ecuador,1992,505.0,6.316666666666666
Ecuador,1993,574.0,5.909166666666667
Ecuador,1994,512.0,5.639166666666667
Ecuador,1995,546.0,5.685
Ecuador,1996,593.0,6.361666666666667
Ecuador,1997,579.0,5.585
Ecuador,1998,546.0,5.1725
Ecuador,1999,616.0,5.994166666666666
Ecuador,2000,534.0,4.764166666666667
Ecuador,2001,584.0,5.603333333333333
Ecuador,2002,577.0,5.118333333333333
Ecuador,2003,675.0,5.88
Ecuador,2004,791.0,7.0325
Ecuador,2005,943.0,8.060833333333333
Ecuador,2006,900.0,7.7558333333333325
Ecuador,2007,1005.0,7.9975
Ecuador,2008,928.0,7.940833333333334
Ecuador,2009,964.0,7.854166666666667
Ecuador,2010,912.0,6.790833333333333
Ecuador,2011,918.0,6.816666666666666
Ecuador,2012,976.0,7.073333333333333
Ecuador,2013,676.0,5.24
Ecuador,2014,734.0,5.501666666666666
Ecuador,2015,1073.0,8.115833333333333
El Salvador,1990,571.0,15.371666666666668
El Salvador,1991,474.0,14.275
El Salvador,1992,419.0,10.051666666666668
El Salvador,1993,424.0,10.3075
El Salvador,1995,620.0,13.265833333333333
El Salvador,1996,826.6910234079612,12.096666666666666
El Salvador,1997,577.0,11.666666666666666
El Salvador,1998,798.6910234079612,10.235833333333334
El Salvador,1999,515.0,10.663333333333334
El Salvador,2000,461.0,9.2125
El Salvador,2001,514.0,10.809166666666668
El Salvador,2002,722.6910234079612,9.4325
El Salvador,2003,527.0,10.743333333333332
El Salvador,2004,464.0,9.296666666666667
El Salvador,2005,455.0,9.644166666666667
El Salvador,2006,411.0,8.2975
El Salvador,2007,501.0,10.595
El Salvador,2008,490.0,10.485
El Salvador,2009,506.0,10.343333333333334
El Salvador,2010,399.0,8.16
El Salvador,2011,485.0,9.621666666666666
El Salvador,2012,512.0,10.261666666666667
El Salvador,2013,770.6910234079612,9.671666666666667
El Salvador,2014,386.0,8.486666666666666
Estonia,1995,880.6910234079612,45.265833333333326
Estonia,1996,831.6910234079612,44.06
Estonia,1997,808.6910234079612,41.83833333333333
Estonia,1998,477.0,35.626666666666665
Estonia,1999,754.6910234079612,40.53916666666667
